"id_cliente","subcanal","mes_alta"
90273,"C","2020-08-01"
90277,"A","2020-08-01"
90287,"C","2020-08-01"
90289,"C","2020-08-01"
90291,"B","2020-08-01"
90307,"C","2020-08-01"
90321,"C","2020-08-01"
90323,"B","2020-08-01"
90339,"A","2020-08-01"
90341,"A","2020-08-01"
90349,"A","2020-08-01"
90351,"A","2020-08-01"
90355,"A","2020-08-01"
90357,"C","2020-08-01"
90359,"C","2020-08-01"
90367,"B","2020-08-01"
90369,"B","2020-08-01"
90371,"C","2020-08-01"
90373,"C","2020-08-01"
90375,"C","2020-08-01"
90395,"C","2020-08-01"
90405,"C","2020-08-01"
90429,"C","2020-08-01"
90431,"B","2020-08-01"
90445,"C","2020-08-01"
90447,"C","2020-08-01"
90457,"A","2020-08-01"
90459,"A","2020-08-01"
90465,"B","2020-08-01"
90469,"C","2020-08-01"
90505,"C","2020-08-01"
90513,"C","2020-08-01"
90523,"C","2020-08-01"
90529,"C","2020-08-01"
90531,"C","2020-08-01"
90533,"C","2020-08-01"
90535,"A","2020-08-01"
90545,"A","2020-08-01"
90549,"C","2020-08-01"
90551,"C","2020-08-01"
90555,"C","2020-08-01"
90569,"C","2020-08-01"
90573,"C","2020-08-01"
90591,"C","2020-08-01"
90603,"C","2020-08-01"
90625,"A","2020-08-01"
90631,"C","2020-08-01"
90637,"A","2020-08-01"
90645,"A","2020-08-01"
90665,"C","2020-08-01"
90669,"B","2020-08-01"
90687,"C","2020-08-01"
90689,"B","2020-08-01"
90693,"C","2020-08-01"
90697,"C","2020-08-01"
90701,"C","2020-08-01"
90719,"C","2020-08-01"
90739,"C","2020-08-01"
90745,"C","2020-08-01"
90753,"C","2020-08-01"
90767,"B","2020-08-01"
90779,"C","2020-08-01"
90797,"C","2020-08-01"
90813,"C","2020-08-01"
90821,"C","2020-08-01"
90833,"C","2020-08-01"
90851,"C","2020-08-01"
90863,"B","2020-08-01"
90871,"A","2020-08-01"
90881,"C","2020-08-01"
90885,"C","2020-08-01"
90889,"C","2020-08-01"
90893,"C","2020-08-01"
90897,"C","2020-08-01"
90903,"C","2020-08-01"
90905,"C","2020-08-01"
90909,"C","2020-08-01"
90915,"C","2020-08-01"
90919,"C","2020-08-01"
90921,"C","2020-08-01"
90931,"C","2020-08-01"
90941,"C","2020-08-01"
90943,"C","2020-08-01"
90953,"C","2020-08-01"
90959,"C","2020-08-01"
90967,"B","2020-08-01"
90975,"C","2020-08-01"
90989,"C","2020-08-01"
91005,"C","2020-08-01"
91021,"C","2020-08-01"
91027,"C","2020-08-01"
91073,"C","2020-08-01"
91079,"C","2020-08-01"
91081,"C","2020-08-01"
91095,"C","2020-08-01"
91113,"C","2020-08-01"
91123,"A","2020-08-01"
91133,"C","2020-08-01"
91143,"C","2020-08-01"
91155,"B","2020-08-01"
91169,"C","2020-08-01"
91173,"C","2020-08-01"
91175,"C","2020-08-01"
91181,"C","2020-08-01"
91189,"C","2020-08-01"
91193,"C","2020-08-01"
91207,"C","2020-08-01"
91211,"C","2020-08-01"
91235,"C","2020-08-01"
91269,"C","2020-08-01"
91271,"A","2020-08-01"
91273,"C","2020-08-01"
91277,"C","2020-08-01"
91293,"B","2020-08-01"
91299,"B","2020-08-01"
91309,"C","2020-08-01"
91313,"C","2020-08-01"
91333,"C","2020-08-01"
91349,"A","2020-08-01"
91365,"C","2020-08-01"
91371,"C","2020-08-01"
91377,"C","2020-08-01"
91399,"A","2020-08-01"
91401,"C","2020-08-01"
91403,"B","2020-08-01"
91409,"C","2020-08-01"
91423,"A","2020-08-01"
91425,"C","2020-08-01"
91431,"C","2020-08-01"
91439,"C","2020-08-01"
91443,"C","2020-08-01"
91451,"C","2020-08-01"
91457,"B","2020-08-01"
91459,"C","2020-08-01"
91461,"C","2020-08-01"
91463,"C","2020-08-01"
91475,"C","2020-08-01"
91483,"C","2020-08-01"
91497,"C","2020-08-01"
91513,"C","2020-08-01"
91551,"C","2020-08-01"
91559,"C","2020-08-01"
91583,"C","2020-08-01"
91593,"C","2020-08-01"
91595,"C","2020-08-01"
91605,"C","2020-08-01"
91609,"B","2020-08-01"
91611,"C","2020-08-01"
91639,"C","2020-08-01"
91663,"C","2020-08-01"
91667,"C","2020-08-01"
91673,"C","2020-08-01"
91675,"C","2020-08-01"
91685,"C","2020-08-01"
91687,"C","2020-08-01"
91691,"C","2020-08-01"
91693,"C","2020-08-01"
91699,"C","2020-08-01"
91703,"B","2020-08-01"
91729,"C","2020-08-01"
91751,"B","2020-08-01"
91789,"C","2020-08-01"
91791,"C","2020-08-01"
91799,"C","2020-08-01"
91811,"A","2020-08-01"
91827,"C","2020-08-01"
91833,"C","2020-08-01"
91845,"C","2020-08-01"
91857,"C","2020-08-01"
91861,"C","2020-08-01"
91875,"A","2020-08-01"
91879,"C","2020-08-01"
91887,"C","2020-08-01"
91893,"C","2020-08-01"
91905,"C","2020-08-01"
91919,"C","2020-08-01"
91931,"C","2020-08-01"
91937,"A","2020-08-01"
91939,"C","2020-08-01"
91955,"C","2020-08-01"
91957,"C","2020-08-01"
91963,"C","2020-08-01"
91973,"A","2020-08-01"
92007,"C","2020-08-01"
92019,"C","2020-08-01"
92027,"C","2020-08-01"
92033,"C","2020-08-01"
92053,"C","2020-08-01"
92059,"C","2020-08-01"
92063,"C","2020-08-01"
92065,"C","2020-08-01"
92077,"C","2020-08-01"
92081,"C","2020-08-01"
92101,"C","2020-08-01"
92103,"C","2020-08-01"
92115,"B","2020-08-01"
92125,"C","2020-08-01"
92129,"B","2020-08-01"
92137,"C","2020-08-01"
92149,"C","2020-08-01"
92163,"C","2020-08-01"
92167,"C","2020-08-01"
92171,"C","2020-08-01"
92173,"C","2020-08-01"
92177,"C","2020-08-01"
92187,"C","2020-08-01"
92189,"C","2020-08-01"
92191,"A","2020-08-01"
92195,"B","2020-08-01"
92197,"A","2020-08-01"
92205,"C","2020-08-01"
92207,"A","2020-08-01"
92211,"C","2020-08-01"
92213,"C","2020-08-01"
92231,"C","2020-08-01"
92245,"C","2020-08-01"
92261,"C","2020-08-01"
92263,"C","2020-08-01"
92281,"A","2020-08-01"
92295,"C","2020-08-01"
92309,"C","2020-08-01"
92339,"C","2020-08-01"
92361,"C","2020-08-01"
92379,"C","2020-08-01"
92387,"C","2020-08-01"
92395,"B","2020-08-01"
92401,"C","2020-08-01"
92403,"C","2020-08-01"
92407,"C","2020-08-01"
92435,"A","2020-08-01"
92443,"C","2020-08-01"
92451,"B","2020-08-01"
92453,"C","2020-08-01"
92459,"C","2020-08-01"
92465,"C","2020-08-01"
92475,"C","2020-08-01"
92487,"C","2020-08-01"
92505,"C","2020-08-01"
92515,"A","2020-08-01"
92517,"C","2020-08-01"
92521,"C","2020-08-01"
92535,"C","2020-08-01"
92543,"C","2020-08-01"
92547,"C","2020-08-01"
92551,"C","2020-08-01"
92563,"C","2020-08-01"
92583,"C","2020-08-01"
92585,"C","2020-08-01"
92587,"B","2020-08-01"
92601,"B","2020-08-01"
92623,"C","2020-08-01"
92629,"C","2020-08-01"
92641,"A","2020-08-01"
92655,"C","2020-08-01"
92665,"C","2020-09-01"
92683,"C","2020-09-01"
92693,"C","2020-09-01"
92707,"C","2020-09-01"
92717,"C","2020-09-01"
92731,"C","2020-09-01"
92735,"C","2020-09-01"
92739,"C","2020-09-01"
92749,"C","2020-09-01"
92751,"A","2020-09-01"
92759,"B","2020-09-01"
92761,"C","2020-09-01"
92767,"C","2020-09-01"
92771,"C","2020-09-01"
92791,"A","2020-09-01"
92793,"A","2020-09-01"
92803,"A","2020-09-01"
92805,"C","2020-09-01"
92817,"C","2020-09-01"
92831,"A","2020-09-01"
92841,"A","2020-09-01"
92845,"A","2020-09-01"
92851,"A","2020-09-01"
92853,"A","2020-09-01"
92857,"A","2020-09-01"
92887,"C","2020-09-01"
92891,"C","2020-09-01"
92895,"B","2020-09-01"
92899,"C","2020-09-01"
92913,"A","2020-09-01"
92927,"C","2020-09-01"
92931,"C","2020-09-01"
92933,"C","2020-09-01"
92963,"C","2020-09-01"
92967,"C","2020-09-01"
92969,"A","2020-09-01"
92977,"B","2020-09-01"
92981,"B","2020-09-01"
92989,"C","2020-09-01"
93023,"C","2020-09-01"
93037,"C","2020-09-01"
93043,"C","2020-09-01"
93051,"C","2020-09-01"
93067,"C","2020-09-01"
93079,"A","2020-09-01"
93081,"C","2020-09-01"
93087,"C","2020-09-01"
93091,"C","2020-09-01"
93099,"C","2020-09-01"
93103,"C","2020-09-01"
93109,"C","2020-09-01"
93115,"C","2020-09-01"
93127,"C","2020-09-01"
93135,"C","2020-09-01"
93139,"C","2020-09-01"
93147,"C","2020-09-01"
93157,"C","2020-09-01"
93165,"B","2020-09-01"
93173,"C","2020-09-01"
93181,"C","2020-09-01"
93205,"C","2020-09-01"
93211,"C","2020-09-01"
93223,"C","2020-09-01"
93245,"C","2020-09-01"
93261,"C","2020-09-01"
93275,"C","2020-09-01"
93279,"C","2020-09-01"
93315,"A","2020-09-01"
93317,"C","2020-09-01"
93335,"A","2020-09-01"
93337,"B","2020-09-01"
93415,"B","2020-09-01"
93431,"C","2020-09-01"
93435,"C","2020-09-01"
93503,"C","2020-09-01"
93533,"C","2020-09-01"
93565,"C","2020-09-01"
93585,"C","2020-09-01"
93611,"C","2020-09-01"
93623,"B","2020-09-01"
93625,"C","2020-09-01"
93627,"C","2020-09-01"
93635,"B","2020-09-01"
93637,"A","2020-09-01"
93641,"B","2020-09-01"
93645,"C","2020-09-01"
93649,"C","2020-09-01"
93651,"C","2020-09-01"
93659,"B","2020-09-01"
93665,"C","2020-09-01"
93671,"C","2020-09-01"
93675,"C","2020-09-01"
93677,"C","2020-09-01"
93681,"C","2020-09-01"
93705,"C","2020-09-01"
93731,"C","2020-09-01"
93739,"C","2020-09-01"
93741,"C","2020-09-01"
93747,"C","2020-09-01"
93755,"C","2020-09-01"
93757,"C","2020-09-01"
93759,"B","2020-09-01"
93761,"C","2020-09-01"
93763,"C","2020-09-01"
93769,"C","2020-09-01"
93775,"C","2020-09-01"
93783,"C","2020-09-01"
93799,"C","2020-09-01"
93807,"C","2020-09-01"
93827,"C","2020-09-01"
93849,"C","2020-09-01"
93853,"C","2020-09-01"
93865,"C","2020-09-01"
93883,"C","2020-09-01"
93891,"C","2020-09-01"
93893,"C","2020-09-01"
93897,"C","2020-09-01"
93915,"C","2020-09-01"
93929,"C","2020-09-01"
93931,"C","2020-09-01"
93935,"C","2020-09-01"
93941,"C","2020-09-01"
93969,"C","2020-09-01"
93975,"A","2020-09-01"
93983,"A","2020-09-01"
94003,"C","2020-09-01"
94013,"C","2020-09-01"
94017,"B","2020-09-01"
94023,"C","2020-09-01"
94035,"A","2020-09-01"
94039,"C","2020-09-01"
94045,"C","2020-09-01"
94049,"C","2020-09-01"
94051,"C","2020-09-01"
94055,"A","2020-09-01"
94059,"B","2020-09-01"
94065,"A","2020-09-01"
94069,"C","2020-09-01"
94077,"C","2020-09-01"
94081,"C","2020-09-01"
94083,"A","2020-09-01"
94085,"A","2020-09-01"
94099,"C","2020-09-01"
94103,"C","2020-09-01"
94113,"C","2020-09-01"
94117,"C","2020-09-01"
94125,"B","2020-09-01"
94135,"C","2020-09-01"
94159,"C","2020-09-01"
94161,"C","2020-09-01"
94167,"C","2020-09-01"
94171,"C","2020-09-01"
94173,"C","2020-09-01"
94181,"A","2020-09-01"
94183,"C","2020-09-01"
94187,"C","2020-09-01"
94195,"C","2020-09-01"
94211,"C","2020-09-01"
94213,"C","2020-09-01"
94217,"B","2020-09-01"
94233,"C","2020-09-01"
94251,"C","2020-09-01"
94259,"C","2020-09-01"
94269,"C","2020-09-01"
94273,"C","2020-09-01"
94275,"C","2020-09-01"
94277,"A","2020-09-01"
94279,"C","2020-09-01"
94281,"C","2020-09-01"
94291,"C","2020-09-01"
94299,"B","2020-09-01"
94305,"B","2020-09-01"
94309,"C","2020-09-01"
94321,"C","2020-09-01"
94325,"C","2020-09-01"
94331,"B","2020-09-01"
94337,"C","2020-09-01"
94341,"C","2020-09-01"
94351,"C","2020-09-01"
94357,"C","2020-09-01"
94367,"C","2020-09-01"
94373,"C","2020-09-01"
94377,"C","2020-09-01"
94395,"C","2020-09-01"
94399,"A","2020-09-01"
94401,"C","2020-09-01"
94403,"C","2020-09-01"
94409,"C","2020-09-01"
94413,"C","2020-09-01"
94425,"C","2020-09-01"
94427,"C","2020-09-01"
94435,"A","2020-09-01"
94447,"C","2020-09-01"
94457,"B","2020-09-01"
94465,"C","2020-09-01"
94477,"C","2020-09-01"
94483,"C","2020-09-01"
94487,"C","2020-09-01"
94497,"C","2020-09-01"
94503,"C","2020-09-01"
94513,"C","2020-09-01"
94521,"C","2020-09-01"
94539,"B","2020-09-01"
94543,"C","2020-09-01"
94559,"C","2020-09-01"
94577,"C","2020-09-01"
94591,"B","2020-09-01"
94597,"A","2020-09-01"
94603,"C","2020-09-01"
94621,"C","2020-09-01"
94629,"C","2020-09-01"
94635,"C","2020-09-01"
94643,"C","2020-09-01"
94659,"B","2020-09-01"
94661,"C","2020-09-01"
94671,"B","2020-09-01"
94679,"C","2020-09-01"
94687,"C","2020-09-01"
94689,"C","2020-09-01"
94707,"C","2020-09-01"
94711,"C","2020-09-01"
94713,"C","2020-09-01"
94721,"C","2020-09-01"
94725,"C","2020-09-01"
94727,"C","2020-09-01"
94733,"C","2020-09-01"
94745,"C","2020-09-01"
94751,"C","2020-09-01"
94759,"C","2020-09-01"
94763,"C","2020-09-01"
94767,"C","2020-09-01"
94771,"C","2020-09-01"
94775,"C","2020-09-01"
94777,"C","2020-09-01"
94791,"C","2020-09-01"
94799,"C","2020-09-01"
94801,"A","2020-09-01"
94805,"B","2020-09-01"
94829,"C","2020-09-01"
94835,"C","2020-09-01"
94853,"B","2020-09-01"
94861,"C","2020-09-01"
94863,"B","2020-09-01"
94865,"C","2020-09-01"
94869,"B","2020-09-01"
94871,"C","2020-09-01"
94881,"C","2020-09-01"
94883,"C","2020-09-01"
94895,"C","2020-09-01"
94897,"B","2020-09-01"
94899,"B","2020-09-01"
94907,"B","2020-09-01"
94911,"C","2020-09-01"
94919,"A","2020-09-01"
94933,"C","2020-09-01"
94959,"B","2020-09-01"
94961,"B","2020-09-01"
94963,"B","2020-09-01"
94965,"C","2020-09-01"
94975,"B","2020-09-01"
94983,"B","2020-09-01"
94991,"C","2020-09-01"
95021,"C","2020-09-01"
95039,"C","2020-09-01"
95053,"B","2020-09-01"
95055,"C","2020-09-01"
95063,"C","2020-09-01"
95085,"C","2020-09-01"
95089,"C","2020-09-01"
95101,"B","2020-09-01"
95119,"C","2020-09-01"
95145,"C","2020-09-01"
95147,"C","2020-09-01"
95165,"C","2020-09-01"
95167,"C","2020-09-01"
95175,"C","2020-09-01"
95179,"C","2020-09-01"
95205,"C","2020-09-01"
95215,"C","2020-09-01"
95217,"A","2020-09-01"
95235,"A","2020-09-01"
95245,"C","2020-09-01"
95249,"C","2020-09-01"
95263,"C","2020-09-01"
95279,"C","2020-09-01"
95281,"A","2020-09-01"
95283,"B","2020-09-01"
95289,"C","2020-09-01"
95295,"C","2020-09-01"
95299,"C","2020-09-01"
95301,"C","2020-09-01"
95305,"A","2020-09-01"
95319,"C","2020-09-01"
95331,"A","2020-09-01"
95341,"A","2020-09-01"
95363,"B","2020-09-01"
95369,"C","2020-09-01"
95375,"A","2020-09-01"
95411,"C","2020-09-01"
95413,"C","2020-09-01"
95417,"C","2020-09-01"
95423,"C","2020-09-01"
95427,"C","2020-09-01"
95429,"B","2020-09-01"
95443,"C","2020-09-01"
95457,"C","2020-09-01"
95499,"C","2020-09-01"
95521,"C","2020-09-01"
95529,"A","2020-09-01"
95537,"C","2020-09-01"
95543,"B","2020-09-01"
95569,"C","2020-09-01"
95571,"C","2020-09-01"
95575,"C","2020-09-01"
95579,"C","2020-09-01"
95605,"C","2020-09-01"
95611,"C","2020-09-01"
95613,"C","2020-09-01"
95617,"C","2020-09-01"
95629,"C","2020-09-01"
95631,"C","2020-09-01"
95633,"C","2020-09-01"
95637,"C","2020-09-01"
95641,"C","2020-09-01"
95643,"C","2020-09-01"
95649,"C","2020-09-01"
95663,"C","2020-09-01"
95667,"C","2020-09-01"
95675,"B","2020-09-01"
95681,"A","2020-09-01"
95685,"C","2020-09-01"
95691,"C","2020-09-01"
95697,"A","2020-09-01"
95719,"A","2020-09-01"
95729,"A","2020-09-01"
95733,"C","2020-09-01"
95741,"A","2020-09-01"
95755,"C","2020-09-01"
95761,"C","2020-09-01"
95767,"C","2020-09-01"
95777,"C","2020-09-01"
95779,"B","2020-09-01"
95783,"C","2020-09-01"
95833,"C","2020-09-01"
95845,"A","2020-09-01"
95851,"C","2020-09-01"
95871,"C","2020-09-01"
95877,"C","2020-09-01"
95887,"B","2020-09-01"
95891,"B","2020-09-01"
95893,"A","2020-09-01"
95901,"C","2020-09-01"
95907,"C","2020-09-01"
95911,"C","2020-09-01"
95923,"A","2020-09-01"
95933,"C","2020-09-01"
95961,"C","2020-09-01"
95975,"A","2020-09-01"
95983,"C","2020-09-01"
96017,"C","2020-09-01"
96019,"C","2020-09-01"
96045,"C","2020-09-01"
96083,"C","2020-09-01"
96111,"B","2020-09-01"
96113,"C","2020-09-01"
96127,"C","2020-09-01"
96129,"C","2020-09-01"
96131,"C","2020-09-01"
96139,"C","2020-09-01"
96147,"C","2020-09-01"
96151,"C","2020-09-01"
96193,"B","2020-09-01"
96195,"B","2020-09-01"
96199,"B","2020-09-01"
96205,"C","2020-09-01"
96211,"C","2020-09-01"
96231,"C","2020-09-01"
96253,"C","2020-09-01"
96259,"C","2020-09-01"
96261,"B","2020-09-01"
96301,"C","2020-09-01"
96317,"C","2020-09-01"
96335,"C","2020-09-01"
96343,"C","2020-09-01"
96351,"C","2020-09-01"
96355,"C","2020-09-01"
96361,"C","2020-09-01"
96363,"B","2020-09-01"
96365,"C","2020-09-01"
96367,"C","2020-09-01"
96371,"A","2020-09-01"
96375,"A","2020-09-01"
96385,"C","2020-09-01"
96405,"C","2020-09-01"
96409,"C","2020-09-01"
96411,"B","2020-09-01"
96419,"B","2020-09-01"
96421,"C","2020-09-01"
96431,"C","2020-09-01"
96445,"C","2020-09-01"
96461,"C","2020-09-01"
96477,"C","2020-09-01"
96489,"C","2020-09-01"
96499,"C","2020-09-01"
96521,"C","2020-09-01"
96525,"C","2020-09-01"
96529,"C","2020-09-01"
96531,"A","2020-09-01"
96543,"C","2020-09-01"
96549,"C","2020-09-01"
96551,"C","2020-09-01"
96557,"C","2020-09-01"
96575,"C","2020-09-01"
96581,"C","2020-09-01"
96585,"C","2020-09-01"
96587,"C","2020-09-01"
96625,"C","2020-09-01"
96629,"C","2020-09-01"
96641,"C","2020-09-01"
96647,"C","2020-09-01"
96653,"B","2020-09-01"
96657,"C","2020-09-01"
96661,"A","2020-09-01"
96677,"A","2020-09-01"
96679,"C","2020-09-01"
96689,"A","2020-09-01"
96693,"A","2020-09-01"
96719,"B","2020-09-01"
96737,"B","2020-09-01"
96743,"C","2020-09-01"
96755,"B","2020-09-01"
96757,"C","2020-09-01"
96759,"B","2020-09-01"
96773,"C","2020-09-01"
96791,"A","2020-09-01"
96819,"C","2020-09-01"
96821,"C","2020-09-01"
96825,"C","2020-09-01"
96849,"C","2020-09-01"
96869,"C","2020-09-01"
96873,"C","2020-09-01"
96879,"C","2020-09-01"
96887,"C","2020-09-01"
96903,"A","2020-09-01"
96905,"C","2020-09-01"
96921,"C","2020-09-01"
96935,"C","2020-09-01"
96939,"C","2020-09-01"
96953,"C","2020-09-01"
96961,"C","2020-09-01"
96963,"C","2020-09-01"
96967,"C","2020-09-01"
96971,"C","2020-09-01"
96973,"C","2020-09-01"
96983,"C","2020-09-01"
96993,"C","2020-09-01"
97001,"C","2020-09-01"
97025,"C","2020-09-01"
97029,"C","2020-09-01"
97031,"A","2020-09-01"
97033,"A","2020-09-01"
97047,"C","2020-09-01"
97063,"A","2020-09-01"
97083,"C","2020-09-01"
97097,"C","2020-09-01"
97099,"C","2020-09-01"
97109,"C","2020-09-01"
97113,"C","2020-09-01"
97115,"C","2020-09-01"
97133,"C","2020-09-01"
97135,"A","2020-09-01"
97147,"C","2020-09-01"
97153,"C","2020-09-01"
97169,"B","2020-09-01"
97175,"C","2020-09-01"
97179,"C","2020-09-01"
97183,"C","2020-09-01"
97189,"B","2020-09-01"
97193,"B","2020-09-01"
97205,"C","2020-09-01"
97207,"C","2020-09-01"
97211,"C","2020-09-01"
97217,"B","2020-09-01"
97231,"C","2020-09-01"
97237,"C","2020-09-01"
97259,"B","2020-09-01"
97269,"C","2020-09-01"
97287,"B","2020-09-01"
97291,"C","2020-09-01"
97295,"C","2020-09-01"
97319,"C","2020-09-01"
97321,"C","2020-09-01"
97327,"C","2020-09-01"
97343,"C","2020-09-01"
97349,"C","2020-09-01"
97363,"C","2020-09-01"
97365,"C","2020-09-01"
97375,"B","2020-09-01"
97383,"A","2020-09-01"
97391,"C","2020-09-01"
97405,"B","2020-09-01"
97413,"C","2020-09-01"
97439,"C","2020-09-01"
97465,"C","2020-09-01"
97469,"C","2020-09-01"
97509,"B","2020-09-01"
97513,"C","2020-09-01"
97545,"C","2020-09-01"
97551,"A","2020-09-01"
97557,"C","2020-09-01"
97561,"C","2020-09-01"
97571,"C","2020-09-01"
97593,"C","2020-09-01"
97603,"C","2020-09-01"
97611,"C","2020-09-01"
97615,"C","2020-09-01"
97617,"A","2020-09-01"
97619,"C","2020-09-01"
97621,"C","2020-09-01"
97625,"C","2020-09-01"
97655,"A","2020-09-01"
97659,"A","2020-09-01"
97673,"C","2020-09-01"
97681,"C","2020-09-01"
97687,"C","2020-09-01"
97709,"C","2020-09-01"
97715,"C","2020-09-01"
97731,"C","2020-09-01"
97771,"C","2020-09-01"
97787,"C","2020-09-01"
97789,"C","2020-09-01"
97793,"C","2020-09-01"
97795,"A","2020-09-01"
97821,"C","2020-09-01"
97835,"C","2020-09-01"
97837,"C","2020-09-01"
97843,"A","2020-09-01"
97847,"C","2020-09-01"
97853,"C","2020-09-01"
97857,"A","2020-09-01"
97861,"B","2020-09-01"
97865,"C","2020-09-01"
97867,"C","2020-09-01"
97871,"C","2020-09-01"
97875,"C","2020-09-01"
97883,"A","2020-09-01"
97891,"C","2020-09-01"
97897,"C","2020-09-01"
97901,"C","2020-09-01"
97905,"C","2020-09-01"
97915,"C","2020-09-01"
97917,"B","2020-09-01"
97929,"C","2020-09-01"
97937,"C","2020-09-01"
97939,"C","2020-09-01"
97949,"C","2020-09-01"
97953,"C","2020-09-01"
97971,"C","2020-09-01"
97993,"C","2020-09-01"
97999,"C","2020-09-01"
98001,"C","2020-09-01"
98017,"A","2020-09-01"
98021,"A","2020-09-01"
98031,"C","2020-09-01"
98053,"A","2020-09-01"
98057,"B","2020-09-01"
98073,"C","2020-09-01"
98081,"C","2020-09-01"
98083,"C","2020-09-01"
98093,"C","2020-09-01"
98115,"C","2020-09-01"
98117,"C","2020-09-01"
98127,"C","2020-09-01"
98129,"C","2020-09-01"
98147,"C","2020-09-01"
98153,"C","2020-09-01"
98161,"B","2020-09-01"
98179,"C","2020-09-01"
98181,"C","2020-09-01"
98187,"C","2020-09-01"
98191,"C","2020-09-01"
98205,"A","2020-09-01"
98209,"A","2020-09-01"
98275,"C","2020-09-01"
98281,"C","2020-09-01"
98291,"C","2020-09-01"
98297,"C","2020-09-01"
98299,"C","2020-09-01"
98311,"C","2020-09-01"
98315,"C","2020-09-01"
98319,"C","2020-09-01"
98321,"C","2020-09-01"
98325,"C","2020-09-01"
98329,"A","2020-09-01"
98335,"C","2020-09-01"
98351,"C","2020-09-01"
98361,"A","2020-09-01"
98363,"C","2020-09-01"
98369,"A","2020-09-01"
98387,"C","2020-09-01"
98393,"C","2020-09-01"
98395,"C","2020-09-01"
98405,"C","2020-09-01"
98409,"C","2020-09-01"
98417,"C","2020-09-01"
98419,"C","2020-09-01"
98425,"C","2020-09-01"
98429,"C","2020-09-01"
98439,"A","2020-09-01"
98443,"C","2020-09-01"
98445,"C","2020-09-01"
98471,"C","2020-09-01"
98473,"C","2020-09-01"
98505,"C","2020-09-01"
98509,"C","2020-09-01"
98517,"C","2020-09-01"
98521,"C","2020-09-01"
98537,"C","2020-09-01"
98545,"C","2020-09-01"
98557,"C","2020-09-01"
98559,"C","2020-09-01"
98573,"A","2020-09-01"
98585,"C","2020-09-01"
